nombre_audio,cluster
E11P4_001.A01.52FB852FB883C.aif,1
H2E28P5_002MS.1.1.R.aif,1
E11P4_001.A01.52FB852FB883C.aif,1
E9P2_002.wA02.552FB8868.1.aif,1
E9P2_002.wA02.552FB8868.1.aif,1
E2P6_003.wA02.52FB852FB8849.aif,1
E9P2_002.wA02.552FB8868.1.aif,1
E59bP2_001A04.52FB852FB8846.aif,1
E9P1_003.wA02.52FB852FB8865.aif,1
E37P2_001.A02.52FB852FB8844.aif,1
S-S PAVA HIERVE 02-PiSh_02.aif,289
E10P4_001.A02.52FB852FB8847.aif,1
Viento silba.aif,-1
A01.52FB8CE5_52FB8852FB8818.A0.aif,1
E10P6_001.A02.552FB8808.1.aif,1
E28P9_003.A03.52FB852FB8879.A2.aif,1
E10P6_001.A02.552FB8808.1.aif,1
E36P6_001.A04.52FB852FB8867.A3.aif,1
Audio 2-ASGN_01.R.aif,34
E10P4_002.A02.52FB852FB8849.aif,1
E15P1_003.A02.52FB852FB883A.aif,1
E10P4_002.A02.52FB852FB8849.aif,1
E28P9_003.A03.52FB852FB8878.A2.aif,1
E10P4_002.A02.52FB852FB8849.aif,1
E28P1_001.A02.52FB852FB884E.A1.aif,1
E38P1_002.A04.52FB852FB8865.A3.aif,1
E11P3_001.A02.52FB852FB8835.aif,1
TAIL DE REVERB.wav.R.aif,287
E11P1_002.A02.52FB852FB8832.aif,1
SR035MSWAA0152FB852FB8860.1.aif,1
E13P2_001.A02.52FB852FB882F.aif,1
E13P2_001.A02.52FB852FB882F.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P5A_001A03.552FB8852.1.A2.aif,1
E13P4_001.A02.52FB852FB8832.aif,1
E13P3_001.A02.52FB852FB8830.aif,1
SR014MS.WAA02.52FB852FB8820.A0.aif,1
E28P1_001.A04.52FB852FB884E.A3.aif,1
Audio 2-Z2C5_01.L.aif,34
E13P4_001.A02.52FB852FB8832.aif,1
H2E16P3_002XY.1.1.L.aif,1
E13P3_001.A02.52FB852FB8830.aif,1
SR014MS.WAA02.52FB852FB8820.A0.aif,1
E28P1_001.A04.52FB852FB884E.A3.aif,1
E10P1_003.A01.52FB852FB8847.aif,1
E13P4_001.A02.52FB852FB8832.aif,1
E37P2_001.A02.552FB8844.1.aif,1
E13P3_001.A02.52FB852FB8830.aif,1
E13P3_001.A02.52FB852FB8830.aif,1
SR014MS.WAA02.52FB852FB8820.A0.aif,1
E28P1_001.A04.52FB852FB884E.A3.aif,1
H2E28P3_006XY.1.1.L.aif,1
E13P3_001.A02.52FB852FB8830.aif,1
E36P4_002.A01.552FB885F.1.A0.aif,1
E13P4_001.A02.52FB852FB8832.aif,1
H2E28P5_002XY.1.1.R.aif,1
E13P3_001.A02.52FB852FB8830.aif,1
S-S PAVA HIERVE 02-PiSh_02.aif,289
E13P4_001.A02.52FB852FB8832.aif,1
E11P3_001.A02.52FB852FB8838.aif,1
E11P3_001.A01.52FB852FB8836.aif,1
SINCRO ARGA01.52FB852FB880A.aif,286
E15P3_001.A02.52FB852FB8841.aif,1
E15P2_001.A04.52FB852FB883E.aif,1
E15P2_001.A02.52FB852FB883D.aif,1
TRUENO 01.A02.52FB852FB882B.A1.aif,293
E15P3_001.A02.552FB8841.1.aif,1
A02.52FB8CEA_52FB8852FB8819.A1.aif,1
E15P3_001.A02.552FB8841.1.aif,1
H2E16P5_002XY.1.1.R.aif,1
tema titulos final-01.R.aif,292
E15P2_001.A02.52FB852FB883E.aif,1
H2E28P4_002MS.1.1.R.aif,1
H2E16P2_001XY.1.1.L.aif,1
E15P1_003.A02.52FB852FB883B.aif,1
29 Spacecraft Lands-SpVT_01.L.aif,27
E15P1_003.A02.52FB852FB883B.aif,1
E40P1_001.A04.52FB852FB8809.aif,1
E15P1_003.A02.52FB852FB883B.aif,1
E28P7_004.A01.52FB852FB8862.A0.aif,1
E15P1_003.A02.52FB852FB883B.aif,1
E11P3_001.A02.52FB852FB8837.aif,1
E28P8_003.A03.552FB8861.1.A2.aif,1
E28P9_003.A02.52FB852FB8878.A1.aif,1
H2E16P6_003XY.1.L.aif,1
E28P9_003.A02.52FB852FB8878.A1.aif,1
E34P6_001.A02.52FB852FB880F.A1.aif,1
E10P6_001.A01.52FB852FB8808.aif,1
E28P9_003.A02.52FB852FB8879.A1.aif,1
E36P7_002.A04.552FB886E.1.A3.aif,1
E31P1_004.A01.52FB852FB887F.aif,1
E36P7_002.A04.52FB852FB886F.A3.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E28P5A_001A03.552FB8852.1.A2.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E11P3_001.A01.52FB852FB8836.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E36P2_001.A04.52FB852FB885C.A3.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E34P4_002.A02.52FB852FB880F.A0.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E2P6_003.wA02.52FB852FB8849.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E9P1_003.wA03.52FB852FB8865.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E11P4_001.A02.552FB883C.1.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E9P2_002.wA04.52FB852FB8868.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
R6 MIX 5.1 24FPS OK.Ls.aif,294
E34P1_001.A03.52FB852FB880D.A2.aif,1
E28P5A_001A03.52FB852FB8852.A2.aif,1
E34P8_001.A01.552FB880F.1.A0.aif,1
E2P2_005.wA02.52FB852FB883F.aif,1
E36P4_002.A02.52FB852FB885F.A1.aif,1
E16P5a_001A02.52FB852FB8876.aif,1
E28P5A_001A02.52FB852FB8851.A1.aif,1
E36P2_001.A02.52FB852FB885C.A1.aif,1
E38P1_002.A04.52FB852FB8865.A3.aif,1
2-11-1.new.02-07.A3-XOTN_01.aif,1
S-S PAVA HIERVE 02-PiSh_02.aif,289
H2E28P3_006XY.1.1.R.aif,1
E31P1S_001A04.52FB852FB887E.A2.aif,1
S-S PASOS BAJAN ESCALERA PIEDRA-Z2S5_03.aif,283
H2E16P7_001XY.1.L.aif,1
SR081MS.R.aif,1
S-S PASOS BAJAN ESCALERA PIEDRA-Z2S5_03.aif,283
SR081XY.L.aif,1
E11P1_002.A02.52FB852FB8831.aif,1
SR081XY.L.aif,1
E10P5_001.A01.52FB852FB884A.aif,1
H2E16P4_001XY.1.1.R.aif,1
DUB RESPIRACIONES-PiSh_02.1.aif,40
tema bus 2A01.52FB852FB8867.A0.1.aif,288
S-S PASOS BAJAN ESCALERA PIEDRA.1.aif,295
H2E28P3_006XY.1.1.R.aif,1
E36P7_002.A02.52FB852FB886D.A1.aif,1
H2E28P5_002MS.1.1.L.aif,1
E36P7_002.A02.52FB852FB886D.A1.aif,1
E9P2_002.wA04.52FB852FB8868.aif,1
E36P7_002.A02.52FB852FB886D.A1.aif,1
E9P2_002.wA04.52FB852FB8868.aif,1
E36P7_002.A02.52FB852FB886D.A1.aif,1
E26P1_005.A02.52FB852FB887B.aif,1
E36P7_002.A02.52FB852FB886D.A1.aif,1
E36P4_002.A01.52FB852FB8860.A0.aif,1
E28P5_002.A03.52FB852FB884F.A2.aif,1
E9P3_001.wA04.52FB852FB886A.aif,1
E28P5_002.A03.52FB852FB8850.A2.aif,1
E28P5_002.A03.52FB852FB8850.A2.aif,1
E13P2_001.A02.52FB852FB882F.aif,1
H2E28P3_006XY.1.1.R.aif,1
H2E28P1_001MS.1.1.L.aif,1
E28P8_003.A03.52FB852FB8861.A2.aif,1
E2P3_002.wA03.52FB852FB8843.aif,1
E28P8_003.A03.552FB8861.1.A2.aif,1
E15P3_001.A04.552FB8841.1.aif,1
S-S PAVA HIERVE 02-PiSh_02.aif,289
E16P5_002.A02.52FB852FB8876.aif,1
A01.52FB8CE3_52FB8852FB8818.A0.1.aif,1
E16P5_002.A02.52FB852FB8876.aif,1
H2E28P3_006XY.1.L.aif,1
E13P3_001.A01.52FB852FB8830.aif,1
E13P3_001.A01.52FB852FB8830.aif,1
H2E19P1_002XY.1.1.R.aif,1
E13P3_001.A01.52FB852FB8830.aif,1
E10P6_001.A04.52FB852FB8808.aif,1
E16P5_002.A02.52FB852FB8876.aif,1
E36P6_002.A02.52FB852FB8869.A1.aif,1
E16P5_002.A02.52FB852FB8876.aif,1
E9P1_003.wA04.52FB852FB8864.aif,1
E16P5_002.A02.52FB852FB8876.aif,1
S-S PAVA HIERVE 02-PiSh_02.aif,289
E36P7_002.A04.552FB886E.1.A3.aif,1
E16P5_002.A02.552FB8876.1.aif,1
MATERIAL EXTRA 05-PiSh_01.aif,296
E16P5_002.A02.552FB8876.1.aif,1
E11P3_001.A01.52FB852FB8835.aif,1
E16P5_002.A02.552FB8876.1.aif,1
H2E16P4_001XY.1.1.R.aif,1
E16P5_002.A02.552FB8876.1.aif,1
H2E28P5_001XY.1.1.L.aif,1
H2E16P5_002XY.1.1.R.aif,1
SSPASOSBAJANESCALERAP2501.2.aif,1
H2E16P5_002XY.1.1.R.aif,1
TRUENO 01.A01.52FB852FB882B.A0.aif,293
H2E16P5_002XY.1.1.R.aif,1
D 69 11_00A01.52FB852FB882E.aif,284
H2E16P5_002XY.1.1.R.aif,1
S-S PAVA HIERVE 02-PiSh_02.aif,289
H2E16P5A_001MS.1.1.R.aif,1
H2E16P5_002XY.1.1.R.aif,1
H2E16P5_002XY.1.1.R.aif,1
E15P1_003.A04.52FB852FB883A.aif,1
H2E16P5_002XY.1.1.R.aif,1
E2P8_002.wA02.52FB852FB8809.aif,1
H2E16P5_002XY.1.1.R.aif,1
H2E16P5_002XY.1.1.R.aif,1
E16P5_002.A02.552FB8876.1.aif,1
E36P5_001.A01.52FB852FB8864.A0.aif,1
E28P9_003.A01.52FB852FB8879.A0.aif,1
H2E16P5_002XY.1.1.R.aif,1
WIND WINTER    IMM 0714.Rs.aif,285
E11P4_001.A01.552FB883C.2.aif,1
E16P2_001.A01.52FB852FB8870.aif,1
TAIL DE REVERB.wav-RVRS_01.R.aif,287
E2P3_002.wA04.52FB852FB8843.aif,1
E28P5_001.A01.52FB852FB884C.A0.aif,1
E28P5_001.A01.52FB852FB884C.A0.aif,1
E36P7_002.A04.52FB852FB886D.A3.aif,1
E28P5_001.A01.52FB852FB884C.A0.aif,1
A01.52FB8CE7_52FB8852FB8818.A0.1.aif,1
E28P5_001.A01.52FB852FB884C.A0.aif,1
E2P2_005.wA02.52FB852FB8840.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E36P5_002.A02.52FB852FB8865.A1.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E36P5_002.A02.52FB852FB8865.A1.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
SSPASOSBAJANESCALERAPIE01.1.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E16P3_002.A01.52FB852FB8873.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
R6 MIX 5.1 24FPS OK.Rs.aif,294
E28P4_002.A01.52FB852FB885B.A0.aif,1
LLUVIA 04.A01.52FB852FB8828.A0.aif,27
H2E16P7_001MS.1.R.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E28P4_002.A01.52FB852FB885B.A0.aif,1
E59bP2_001A04.52FB852FB8846.aif,1
E16P5_002.A01.52FB852FB8876.aif,1
E34P1_001.A02.52FB852FB880D.A1.aif,1
E15P3_001.A04.52FB852FB8841.aif,1
E34P1_001.A02.52FB852FB880D.A1.aif,1
E2P6_003.wA02.52FB852FB8849.aif,1
E34P1_001.A03.52FB852FB880D.A2.aif,1
E34P1_001.A02.52FB852FB880D.A1.aif,1
E34P1_001.A02.52FB852FB880D.A1.aif,1
E36P5_001.A04.552FB8863.1.A3.aif,1
E34P1_001.A02.52FB852FB880D.A1.aif,1
WIND WINTER    IMM 0714.R.aif,285
S-S PAVA HIERVE 02-PiSh_02.aif,289
E34P1_001.A02.52FB852FB880D.A1.aif,1
WIND WINTER    IMM 0714.L.aif,285
E34P1_001.A01.52FB852FB880D.A0.aif,1
E34P1_001.A02.52FB852FB880D.A1.aif,1
E11P1_002.A01.52FB852FB8831.aif,1
E34P1_001.A02.52FB852FB880D.A1.aif,1
E13P3_001.A02.52FB852FB8830.aif,1
E36P1_002.A01.52FB852FB8859.A0.aif,1
E15P1_003.A02.52FB852FB8839.aif,1
E36P6_002.A01.52FB852FB8869.A0.aif,1
E9P4_005.wA02.52FB852FB886C.aif,1
E36P6_002.A01.52FB852FB8869.A0.aif,1
Audio 2-X54N_01-RX2DECRACK-DWGT_01.L.aif,34
E2P2_001E.L.aif,1
E36P6_002.A01.52FB852FB8869.A0.aif,1
E36P7_002.A04.52FB852FB886E.A3.aif,1
E36P6_002.A01.52FB852FB8869.A0.aif,1
E28P8_003.A01.552FB8861.1.A0.aif,1
E36P7_002.A04.52FB852FB886D.A3.aif,1
E36P6_001.A01.52FB852FB8866.A0.aif,1
E34P6_001.A01.52FB852FB880F.A0.aif,1
E36P6_001.A01.52FB852FB8866.A0.aif,1
E36P6_001.A01.52FB852FB8866.A0.aif,1
E37P2_001.A03.552FB8844.1.aif,1
E36P6_001.A01.52FB852FB8866.A0.aif,1
E10P5_001.A02.52FB852FB8849.aif,1
E36P4_002.A01.552FB8860.1.A0.aif,1
H2E28P3_006XY.1.1.R.aif,1
E36P4_002.A01.552FB8860.1.A0.aif,1
SR014MS.WAA02.52FB852FB8820.A0.aif,1
E16P7_001.A01.552FB8877.2.aif,1
E36P4_002.A01.552FB8860.1.A0.aif,1
E21P1_001.A01.52FB852FB8879.aif,1
E36P4_002.A01.552FB8860.1.A0.aif,1
E11P1_002.A01.52FB852FB8831.aif,1
SS. CHORROS PILETA. AGUA. T1-SpVT_02.L.aif,-1
E36P7_002.A01.52FB852FB886D.A0.aif,1
HOWLINGWOA0152FB852F88720.1.aif,1
E36P7_002.A01.52FB852FB886E.A0.aif,1
E11P4_001.A04.52FB852FB883C.aif,1
MATERIAL EXTRA 05-PiSh_02.aif,296
E28P5A_001A01.552FB8852.1.A0.aif,1
E28P5AP_00A01.52FB852FB8850.A0.aif,1
S-S PASOS BAJAN ESCALERA PIEDRA-7eqa_02.aif,283
E34P4_002.A02.52FB852FB880F.A0.aif,1
E15P1_003.A04.52FB852FB8839.aif,1
E37P2_001.A01.52FB852FB8844.aif,1
SR046MS.WAA01.52FB852FB880B.aif,1
E37P2_001.A01.52FB852FB8844.aif,1
R6 MIX 5.1 24FPS OK.LFE.aif,294
E37P2_001.A01.52FB852FB8844.aif,1
E10P6_001.A02.552FB8808.1.aif,1
E37P2_001.A01.552FB8844.1.aif,1
tema titulos final-01.L.aif,292
E37P2_001.A01.552FB8844.1.aif,1
WIND BARN      IMM 0705.L.aif,285
E37P2_001.A01.552FB8844.1.aif,1
WIND WINTER    IMM 0714.LFE.aif,285
E37P2_001.A01.552FB8844.1.aif,1
WIND BARN      IMM 0705-SR7N_01.Rs.aif,285
E2P11_001.A02.52FB852FB882C.aif,1
H2E28P5_001MS.1.1.L.aif,1
E2P11_001.A02.52FB852FB882C.aif,1
E28P5_001.A03.52FB852FB884C.A2.aif,1
E38P3_001.A02.52FB852FB8869.A1.aif,1
H2E16P4_001MS.1.L.aif,1
E38P3_001.A02.52FB852FB8869.A1.aif,1
E38P3_001.A02.52FB852FB8869.A1.aif,1
E38P3_001.A02.52FB852FB8869.A1.aif,1
R6 MIX 5.1 24FPS.L.aif,294
E38P3_001.A02.52FB852FB8869.A1.aif,1
E11P3_001.A04.52FB852FB8835.aif,1
E40P2_001.A01.52FB852FB880C.aif,1
FX LALIBELA 03.R.aif,-1
E40P2_001.A01.52FB852FB880C.aif,1
H2E16P4_001XY.1.R.aif,1
E40P2_001.A01.52FB852FB880C.aif,1
E15P1_003.A04.52FB852FB8839.aif,1
E40P2_001.A01.52FB852FB880C.aif,1
E36P7_002.A04.552FB886E.1.A3.aif,1
E28P9_002.A01.52FB852FB8872.A0.aif,1
E28P5AP_00A04.52FB852FB8850.A2.aif,1
E15P1_003.A04.52FB852FB883A.aif,1
E28P5AP_00A04.52FB852FB8850.A2.aif,1
E11P3_001.A04.52FB852FB8836.aif,1
E28P5AP_00A04.52FB852FB8850.A2.aif,1
H2E28P5_001MS.1.1.L.aif,1
E28P5AP_00A04.52FB852FB8850.A2.aif,1
E37P2_001.A03.52FB852FB8844.aif,1
E28P5AP_00A04.52FB852FB8850.A2.aif,1
SR035MSWAA0252FB852FB8860.1.aif,1
E28P5AP_00A04.52FB852FB8850.A2.aif,1
E2P3_002.wA01.52FB852FB8843.aif,1
E28P5AP_00A04.52FB852FB8850.A2.aif,1
E36P1_002.A04.52FB852FB8859.A3.aif,1
E28P5AP_00A04.52FB852FB8850.A2.aif,1
E28P7_004.A02.52FB852FB8862.A1.aif,1
E28P9_003.A03.52FB852FB8879.A2.aif,1
E28P9_003.A03.52FB852FB8879.A2.aif,1
E28P9_003.A03.52FB852FB8879.A2.aif,1
E37P1_002.A04.52FB852FB8842.aif,1
SINCRO ARGA01.552FB880B.1.aif,286
E37P1_002.A04.52FB852FB8842.aif,1
E11P3_001.A04.52FB852FB8835.aif,1
E37P1_002.A04.52FB852FB8842.aif,1
E34P3_003.A02.52FB852FB880F.A0.aif,1
E37P2_001.A04.552FB8844.1.aif,1
E38P1_002.A01.52FB852FB8865.A0.aif,1
E16P5_002.A01.52FB852FB8876.aif,1
E38P1_002.A01.52FB852FB8865.A0.aif,1
E38P1_002.A01.52FB852FB8865.A0.aif,1
E38P1_002.A01.52FB852FB8865.A0.aif,1
E28P5_001.A01.52FB852FB884C.A0.aif,1
E38P1_002.A01.52FB852FB8865.A0.aif,1
05 water bubbles singles-TSFN_01.L.aif,-1
E38P1_002.A01.52FB852FB8865.A0.aif,1
E34P1_001.A02.52FB852FB880D.A1.aif,1
E34P4_002.A02.52FB852FB880F.A0.aif,1
E10P6_001.A02.52FB852FB8808.aif,1
E34P4_002.A02.552FB880F.1.A0.aif,1
E8P2_002.wA02.52FB852FB885E.aif,1
E34P4_002.A02.552FB880F.1.A0.aif,1
E34P4_002.A02.552FB880F.1.A0.aif,1
E40P2_001.A04.52FB852FB880C.aif,1
E36P6_002.A02.52FB852FB8869.A1.aif,1
H2E28P5A_001MS.1.1.L.aif,1
E36P6_002.A02.52FB852FB8869.A1.aif,1
E36P4_002.A02.52FB852FB8860.A1.aif,1
H2E28P5A_001MS.1.1.L.aif,1
H2E28P5A_001MS.1.1.L.aif,1
H2E28P5A_001MS.1.1.L.aif,1
H2E28P5A_001MS.1.1.L.aif,1
E38P3_001.A04.52FB852FB8869.A3.aif,1
E10P5_001.A01.52FB852FB8849.aif,1
A01.52FB8CE9_52FB8852FB8819.A0.aif,1
S-S PAVA HIERVE 02-PiSh_02.aif,289
H2E16P4_001XY.1.1.R.aif,1
E36P4_002.A04.552FB885F.1.A3.aif,1
H2E16P4_001XY.1.1.R.aif,1
H2E16P5_002MS.1.1.R.aif,1
H2E16P4_001XY.1.1.R.aif,1
H2E16P4_001XY.1.1.R.aif,1
H2E28P4_002XY.1.1.L.aif,1
H2E16P4_001XY.1.1.R.aif,1
E15P2_001.A02.52FB852FB883E.aif,1
H2E16P4_001XY.1.1.R.aif,1
WIND BARN      IMM 0701.L.aif,285
H2E16P4_001XY.1.1.R.aif,1
MATERIAL EXTRA 01_02.aif,-1
H2E16P4_001XY.1.1.R.aif,1
H2E16P4_001XY.1.1.R.aif,1
H2E16P5_002MS.1.1.R.aif,1
E2P2_001E.L.aif,1
H2E16P4_001XY.1.1.R.aif,1
H2E16P4_001XY.1.1.R.aif,1
H2E28P4_002XY.1.1.L.aif,1
H2E16P4_001XY.1.1.R.aif,1
SR014XY.WAA01.52FB852FB8820.A0.aif,1
E31P1S_001A02.552FB887D.1.aif,1
E31P1S_001A02.52FB852FB887E.aif,1
E31P1S_001A02.52FB852FB887E.aif,1
E31P1S_001A02.52FB852FB887E.aif,1
E28P2_002.A01.52FB852FB884E.A0.aif,1
H2 MS-SGNa_01.1.L.aif,297
E37P2_001.A02.52FB852FB8844.aif,1
H2 MS-SGNa_01.1.L.aif,297
S-S PAVA HIERVE 02-PiSh_02.aif,289
H2 MS-SGNa_01.1.R.aif,297
SINCRO ARGA01.52FB852FB8828.aif,286
E34s_002.wA01.52FB852FB8810.A0.aif,1
SINCRO ARGA01.52FB852FB880B.aif,286
SINCRO ARGA01.552FB880B.1.aif,286
SINCRO ARGA01.552FB880B.2.aif,286
E36P1_002.A04.52FB852FB8859.A3.aif,1
E36P4_002.A04.52FB852FB885F.A3.aif,1
E11P3_001.A01.52FB852FB8838.aif,1
E37P2_001.A02.552FB8844.1.aif,1
E8P1_002.wA02.52FB852FB8859.aif,1
E36P1_002.A04.52FB852FB8859.A3.aif,1
E36P6_002.A04.52FB852FB886A.A1.aif,1
E36P4_002.A04.52FB852FB8860.A3.aif,1
A02.52FB8CE8_52FB8852FB8818.A1.aif,1
A02.52FB8CEC_52FB8852FB881A.A1.aif,1
S-S PASOS BAJAN ESCALERA PIEDRA-7eqa_05.aif,283
A02.52FB8CEC_52FB8852FB881A.A1.aif,1
A02.52FB8CEC_52FB8852FB881A.A1.aif,1
A02.52FB8CEC_52FB8852FB881A.A1.aif,1
H2E16P4_001XY.1.1.L.aif,1
A02.52FB8CEC_52FB8852FB881A.A1.aif,1
WIND BARN      IMM 0705.C.aif,285
A02.52FB8CEC_52FB8852FB881A.A1.aif,1
A02.52FB8CEE_52FB8852FB881B.A1.aif,1
H2E28P5_002XY.1.1.L.aif,1
E28P5_002.A02.52FB852FB884F.A1.aif,1
R6 PASOS 1.aif,-1
E16P4_001.A02.52FB852FB8873.aif,1
E13P4_001.A01.52FB852FB8832.aif,1
SR045XYWAA0252FB852FB8808.1.aif,1
E11P3_001.A04.52FB852FB8837.aif,1
E28P5A_001A01.52FB852FB8851.A0.aif,1
E28P8_003.A01.52FB852FB8861.A0.aif,1
E28P5A_001A01.52FB852FB8852.A0.aif,1
E28P9_003.A01.52FB852FB8878.A0.aif,1
E36P5_001.A04.52FB852FB8864.A3.aif,1
E36P5_002.A04.52FB852FB8865.A3.aif,1
E38P3_001.A01.52FB852FB8869.A0.aif,1
E38P4_003.A01.52FB852FB886C.A0.aif,1
E37P1_002.A03.52FB852FB8842.aif,1
H2E28P5_002MS.1.1.R.aif,1
E34P1_001.A01.52FB852FB880D.A0.aif,1
E34P1_001.A01.52FB852FB880D.A0.aif,1
E34P8_001.A01.52FB852FB880F.A0.aif,1
H2E16P7_001MS.1.1.L.aif,1
H2E16P2_001XY.1.1.L.aif,1
H2E16P3_002XY.1.1.L.aif,1
H2E16P4_001MS.1.1.L.aif,1
H2E16P4_001XY.1.1.L.aif,1
H2E16P5_002MS.1.1.L.aif,1
H2E16P4_001XY.1.1.L.aif,1
H2E16P5A_001XY.1.1.L.aif,1
E36P6_001.A04.52FB852FB8867.A3.aif,1
E36P5_001.A01.52FB852FB8863.A0.aif,1
E36P6_001.A04.52FB852FB8867.A3.aif,1
E36P7_002.A04.52FB852FB886D.A3.aif,1
D 69 2_001A01.52FB852FB8847.aif,284
E36P7_002.A04.52FB852FB886D.A3.aif,1
H2E19P1_002MS.1.1.L.aif,1
E36P7_002.A04.52FB852FB886D.A3.aif,1
E36P7_002.A04.52FB852FB886D.A3.aif,1
TRUENO 01.A02.52FB852FB882B.A1.aif,293
E36P7_002.A04.52FB852FB886D.A3.aif,1
R6 MIX 5.1 24FPS OK.Ls.aif,294
E36P7_002.A04.52FB852FB886D.A3.aif,1
E16P5_002.A02.552FB8876.1.aif,1
E36P7_002.A04.52FB852FB886D.A3.aif,1
97-PiSh_02.L.aif,1
E36P7_002.A04.52FB852FB886D.A3.aif,1
HOWLING WOA01.52FB852FB8872.A0.aif,-1
SR014XY.WAA01.52FB852FB8820.A0.aif,1
H2E28P1_001XY.1.1.L.aif,1
H2E28P4_002XY.1.R.aif,1
S-S PASOS BAJAN ESCALERA PIEDRA-Z2S5_04.aif,283
E36P6_001.A04.52FB852FB8866.A3.aif,1
WIND BARN      IMM 0701.LFE.aif,285
S-S PASOS BAJAN ESCALERA PIEDRA-Z2S5_04.aif,283
S-S PASOS BAJAN ESCALERA PIEDRA-Z2N5_02.aif,283
D 64b 5_00A01.52FB852FB8874.aif,284
A01.52FB8CE5_52FB8852FB8818.A0.1.aif,1
D 64b 5_00A01.52FB852FB8874.aif,284
E59bP2_001A04.52FB852FB8846.aif,1
E59bP2_001A04.52FB852FB8846.aif,1
D 68 17_00A03.52FB852FB882D.aif,284
SONO CRUJIDOS.3.L.aif,151
E31P1_003.A01.52FB852FB887E.aif,1
BEEPS-SGNa_01.aif,1
SR038XYWAA0252FB852FB8823.1.aif,1
97-SpVT_02.1.L.aif,1
SR035MSWAA0152FB852FB8860.1.aif,1
S-S PASOS CEMENTO SUCIO-PiSh_01.aif,298
SR035MSWAA0152FB852FB8860.1.aif,1
SR035MSWAA0252FB852FB8860.1.aif,1
E36P7_001.A01.52FB852FB886B.A0.aif,1
E3P2_003.wA01.52FB852FB8839.aif,1
SR046MSWAA0152FB852FB880B.1.aif,1
H2E28P5_001XY.1.L.aif,1
E10P3_001.A01.52FB852FB8847.aif,1
H2E16P6_003MS.1.1.R.aif,1
E10P3_001.A01.52FB852FB8847.aif,1
E10P3_001.A01.52FB852FB8847.aif,1
E2P2_005.wA02.52FB852FB883F.aif,1
E2P2_005.wA02.52FB852FB883F.aif,1
E15P1_003.A01.52FB852FB8839.aif,1
E8P2_002.wA03.52FB852FB885E.aif,1
E15P1_003.A01.52FB852FB8839.aif,1
SSPASOSBAJANESCALERAPIED1.1.aif,1
E15P1_003.A01.52FB852FB8839.aif,1
E38P3_001.A03.52FB852FB8869.A2.aif,1
E15P3_001.A01.52FB852FB8841.aif,1
A01.52FB8D56_52FB8852FB882A.1.aif,1
E15P3_001.A01.552FB8841.1.aif,1
E9P1_003.wA04.52FB852FB8865.aif,1
D 64b 5_00A01.52FB852FB8874.aif,284
E15P2_001.A01.52FB852FB883E.aif,1
E16P6_003.A01.52FB852FB8876.aif,1
E15P1_003.A01.52FB852FB883B.aif,1
H2E28P5_002MS.1.L.aif,1
E15P1_003.A01.52FB852FB883B.aif,1
E28P3_006.A01.52FB852FB8853.A0.aif,1
H2 MS-SGNa_01.L.aif,297
E15P1_003.A01.52FB852FB883B.aif,1
A02.52FB8CDE_52FB8852FB8816.A1.1.aif,1
E16P5_002.A02.52FB852FB8876.aif,1
E10P5_001.A01.52FB852FB8849.aif,1
E2P2_001E.L.aif,1
E10P6_001.A01.552FB8808.1.aif,1
E31P1_003.A02.52FB852FB887E.aif,1
E2P8_002.wA03.52FB852FB8809.aif,1
E34P3_003.L.aif,1
E2P8_002.wA03.52FB852FB8809.aif,1
H2E16P5_002XY.1.1.R.aif,1
E28P5A_001A03.552FB8852.1.A2.aif,1
E16P6_003.A01.52FB852FB8876.aif,1
E16P6_003.A01.52FB852FB8876.aif,1
H2E16P4_001MS.1.L.aif,1
E16P6_003.A01.52FB852FB8876.aif,1
E2P2_001E.L.aif,1
SR035MS.WAA01.52FB852FB8860.aif,1
